Zeit [s],Q_downhole [lpm]_s,Pint_downhole [MPa]
2643.423,0.058419079,0.138772
2643.473,0.059135404,0.139158
2643.523,0.058356055,0.139544
2643.573,0.058955574,0.139544
2643.623,0.058327932,0.140317
2643.673,0.058843275,0.139544
2643.723,0.05834988,0.13993
2643.773,0.058819048,0.140317
2643.823,0.05842859,0.140703
2643.873,0.058869454,0.139544
2643.923,0.058542912,0.139544
2643.973,0.058982771,0.138
2644.023,0.058690061,0.139544
2644.073,0.059151286,0.139544
2644.123,0.058875407,0.140317
2644.173,0.059365722,0.13993
2644.223,0.05911469,0.13993
2644.273,0.05964102,0.140317
2644.323,0.059406476,0.140703
2644.373,0.059981661,0.140317
2644.423,0.059728949,0.138772
2644.473,0.060374263,0.141089
2644.523,0.06008148,0.141089
2644.573,0.06080161,0.141089
2644.623,0.060469562,0.139544
2644.673,0.061234915,0.139544
2644.723,0.060906613,0.139158
2644.773,0.061685438,0.140703
2644.823,0.061399758,0.139158
2644.873,0.062171164,0.139158
2644.923,0.061901803,0.138
2644.973,0.062679653,0.140703
2645.023,0.062396657,0.13993
2645.073,0.063197183,0.13993
2645.123,0.062871922,0.138386
2645.173,0.063660304,0.139544
2645.223,0.063336472,0.140317
2645.273,0.064057937,0.140703
2645.323,0.06383408,0.13993
2645.373,0.064419198,0.139544
2645.423,0.064304422,0.142633
2645.473,0.06473681,0.144178
2645.523,0.064719067,0.142633
2645.573,0.065002989,0.142633
2645.623,0.06506658,0.13993
2645.673,0.065180998,0.140317
2645.723,0.065363254,0.141089
2645.773,0.065268225,0.13993
2645.823,0.065618478,0.13993
2645.873,0.065275656,0.139544
2645.923,0.065830573,0.142633
2645.973,0.065214652,0.141089
2646.023,0.065993326,0.139544
2646.073,0.065102306,0.139544
2646.123,0.066053412,0.140317
2646.173,0.064816551,0.141861
2646.223,0.065956018,0.141089
2646.273,0.06446375,0.141861
2646.323,0.065844396,0.140703
2646.373,0.064108307,0.141089
2646.423,0.065681495,0.142633
2646.473,0.063753978,0.142633
2646.523,0.065449621,0.141089
2646.573,0.063411297,0.141089
2646.623,0.065069791,0.140703
2646.673,0.062874231,0.142247
2646.723,0.064594745,0.141861
2646.773,0.062332935,0.142247
2646.823,0.064175146,0.140317
2646.873,0.061835737,0.140703
2646.923,0.063745234,0.13993
2646.973,0.061368453,0.141861
2647.023,0.063288771,0.140703
2647.073,0.060927492,0.140703
2647.123,0.062770603,0.141861
2647.173,0.060417027,0.139544
2647.223,0.06228688,0.142633
2647.273,0.05998979,0.141861
2647.323,0.061872939,0.141089
2647.373,0.059635729,0.141861
2647.423,0.061474551,0.140317
2647.473,0.059320704,0.13993
2647.523,0.061085562,0.141861
2647.573,0.05902888,0.141861
2647.623,0.060716159,0.141475
2647.673,0.058775553,0.142633
2647.723,0.060442684,0.143406
2647.773,0.058619659,0.14302
2647.823,0.060237625,0.14302
2647.873,0.058522645,0.141861
2647.923,0.060066003,0.141089
2647.973,0.058452814,0.141089
2648.023,0.05992338,0.142633
2648.073,0.058399499,0.142633
2648.123,0.059825134,0.141475
2648.173,0.058406411,0.142633
2648.223,0.059826793,0.142247
2648.273,0.058483198,0.141861
2648.323,0.059900839,0.143406
2648.373,0.058596539,0.141861
2648.423,0.060020705,0.141089
2648.473,0.058728692,0.14495
2648.523,0.060173162,0.144178
2648.573,0.058880799,0.144178
2648.623,0.060356844,0.14302
2648.673,0.059094843,0.144178
2648.723,0.060623886,0.14495
2648.773,0.059378054,0.143406
2648.823,0.060960141,0.144178
2648.873,0.059697346,0.143792
2648.923,0.061339708,0.143792
2648.973,0.060038681,0.142633
2649.023,0.061742995,0.141861
2649.073,0.060403342,0.141861
2649.123,0.062134852,0.14302
2649.173,0.060806305,0.143406
2649.223,0.062564952,0.14302
2649.273,0.061288831,0.141475
2649.323,0.06304297,0.142633
2649.373,0.061800281,0.14302
2649.423,0.063547999,0.14495
2649.473,0.062312491,0.142633
2649.523,0.064064692,0.142633
2649.573,0.062802121,0.142633
2649.623,0.064493376,0.143792
2649.673,0.063242451,0.142247
2649.723,0.064874617,0.143406
2649.773,0.063749844,0.143406
2649.823,0.065248549,0.143406
2649.873,0.064258348,0.145336
2649.923,0.065600528,0.146495
2649.973,0.064725023,0.14495
2650.023,0.065920918,0.143406
2650.073,0.065105007,0.143406
2650.123,0.066089638,0.144178
2650.173,0.065376844,0.144178
2650.223,0.066160855,0.143792
2650.273,0.065652196,0.143792
2650.323,0.0661665,0.144564
2650.373,0.065884154,0.146109
2650.423,0.066096268,0.145336
2650.473,0.066045081,0.143406
2650.523,0.065949054,0.144178
2650.573,0.066126846,0.144178
2650.623,0.065712578,0.14495
2650.673,0.066112921,0.144178
2650.723,0.065397726,0.142633
2650.773,0.066039158,0.145336
2650.823,0.065044735,0.145336
2650.873,0.065900181,0.145723
2650.923,0.064677042,0.14302
2650.973,0.065685466,0.144178
2651.023,0.064312791,0.145336
2651.073,0.065342289,0.145336
2651.123,0.063807579,0.145336
2651.173,0.064915854,0.144564
2651.223,0.063275399,0.144178
2651.273,0.064505203,0.144564
2651.323,0.062761379,0.144178
2651.373,0.064079874,0.14495
2651.423,0.062273904,0.145336
2651.473,0.063626963,0.143406
2651.523,0.06181679,0.144178
2651.573,0.063119076,0.144178
2651.623,0.061307855,0.14302
2651.673,0.062635488,0.142247
2651.723,0.060859976,0.14495
2651.773,0.062196204,0.144564
2651.823,0.060472217,0.143792
2651.873,0.061776264,0.142633
2651.923,0.060128464,0.144178
2651.973,0.061371714,0.144564
2652.023,0.059816673,0.145336
2652.073,0.060991707,0.145336
2652.123,0.05954172,0.143406
2652.173,0.060692554,0.14495
2652.223,0.05934653,0.14495
2652.273,0.060445129,0.14495
2652.323,0.059203228,0.144564
2652.373,0.060237835,0.142247
2652.423,0.059091827,0.144564
2652.473,0.060069126,0.14495
2652.523,0.059000488,0.14302
2652.573,0.059951652,0.14302
2652.623,0.058954685,0.142633
2652.673,0.059921962,0.141861
2652.723,0.058956982,0.144178
2652.773,0.059952929,0.144178
2652.823,0.058982951,0.143406
2652.873,0.06003445,0.142633
2652.923,0.05902001,0.143792
2652.973,0.060155316,0.143792
2653.023,0.059062481,0.145723
2653.073,0.060313862,0.145723
2653.123,0.059142012,0.143406
2653.173,0.060553982,0.14495
2653.223,0.059261318,0.14302
2653.273,0.060850769,0.14495
2653.323,0.0593943,0.142633
2653.373,0.061186293,0.144178
2653.423,0.059528975,0.147653
2653.473,0.061538057,0.146495
2653.523,0.059662816,0.146109
2653.573,0.061877929,0.146109
2653.623,0.059810399,0.145336
2653.673,0.0622718,0.147267
2653.723,0.060025173,0.147267
2653.773,0.062704008,0.146109
2653.823,0.060264119,0.144178
2653.873,0.063151808,0.147653
2653.923,0.060506769,0.146881
2653.973,0.063591488,0.147653
2654.023,0.060747248,0.14997
2654.073,0.063933009,0.14997
2654.123,0.060895467,0.197851
2654.173,0.064256175,0.215227
2654.223,0.061151721,0.232604
2654.273,0.064593873,0.248435
2654.323,0.061455023,0.240326
2654.373,0.064921286,0.239168
2654.423,0.061774513,0.228356
2654.473,0.065217387,0.224495
2654.523,0.062093969,0.219089
2654.573,0.065336157,0.219089
2654.623,0.062214985,0.219089
2654.673,0.065368166,0.21793
2654.723,0.062457862,0.218316
2654.773,0.065395185,0.213297
2654.823,0.062765214,0.213683
2654.873,0.065391494,0.21098
2654.923,0.063104979,0.210208
2654.973,0.065342607,0.209821
2655.023,0.063443917,0.208277
2655.073,0.065153272,0.208277
2655.123,0.063701722,0.207891
2655.173,0.064931734,0.208663
2655.223,0.064038229,0.210208
2655.273,0.064715047,0.210594
2655.323,0.06440945,0.212138
2655.373,0.064502703,0.212911
2655.423,0.064797813,0.213683
2655.473,0.064326274,0.213297
2655.523,0.065201826,0.214069
2655.573,0.064176901,0.214069
2655.623,0.065592278,0.211366
2655.673,0.064162553,0.211752
2655.723,0.066045621,0.212524
2655.773,0.064343208,0.211752
2655.823,0.066582502,0.212524
2655.873,0.064760551,0.21098
2655.923,0.067229274,0.209821
2655.973,0.065449587,0.209049
2656.023,0.067918419,0.210208
2656.073,0.066343249,0.210208
2656.123,0.068685526,0.210208
2656.173,0.067751714,0.210594
2656.223,0.069713476,0.226425
2656.273,0.069545372,0.311762
2656.323,0.071125383,0.355395
2656.373,0.071627456,0.370069
2656.423,0.073068722,0.374702
2656.473,0.07405951,0.425672
2656.523,0.075515405,0.489385
2656.573,0.076849365,0.489385
2656.623,0.07851596,0.512167
2656.673,0.08023442,0.535335
2656.723,0.082175584,0.554256
2656.773,0.08425974,0.613721
2656.823,0.08654096,0.633414
2656.873,0.089007446,0.644612
2656.923,0.091682103,0.669325
2656.973,0.094577017,0.720295
2657.023,0.097605182,0.73188
2657.073,0.100873447,0.73188
2657.123,0.104198432,0.753117
2657.173,0.107561152,0.792503
2657.223,0.11095185,0.819147
2657.273,0.114371873,0.834592
2657.323,0.117816639,0.825325
2657.373,0.121284008,0.875137
2657.423,0.124775497,0.902166
2657.473,0.128293868,0.914523
2657.523,0.131653489,0.920315
2657.573,0.135124041,0.920315
2657.623,0.138687434,0.972829
2657.673,0.142115916,0.981711
2657.723,0.145366123,0.975532
2657.773,0.148459196,1.010285
2657.823,0.151406819,1.03075
2657.873,0.154223225,1.055077
2657.923,0.156921851,1.051988
2657.973,0.159514192,1.086354
2658.023,0.161953952,1.089057
2658.073,0.16434887,1.089057
2658.123,0.166682639,1.085582
2658.173,0.168949258,1.109522
2658.223,0.171147377,1.126512
2658.273,0.173279525,1.137324
2658.323,0.175344865,1.136166
2658.373,0.177342523,1.163968
2658.423,0.179269594,1.186364
2658.473,0.181121604,1.175938
2658.523,0.182891685,1.190225
2658.573,0.184603782,1.190225
2658.623,0.186234743,1.217641
2658.673,0.187766588,1.2327
2658.723,0.1890962,1.22575
2658.773,0.190232987,1.240423
2658.823,0.191239359,1.279809
2658.873,0.192054173,1.263205
2658.923,0.192690283,1.279037
2658.973,0.193135605,1.292938
2659.023,0.193460194,1.30568
2659.073,0.19364817,1.30568
2659.123,0.193715706,1.295641
2659.173,0.193678911,1.318036
2659.223,0.193533061,1.33966
2659.273,0.193288681,1.32267
2659.323,0.192959594,1.327304
2659.373,0.192589554,1.340046
2659.423,0.192203322,1.354333
2659.473,0.191822425,1.340046
2659.523,0.191468182,1.358195
2659.573,0.191158136,1.358195
2659.623,0.190900886,1.391017
2659.673,0.190705489,1.37364
2659.723,0.190576316,1.370937
2659.773,0.190519787,1.389472
2659.823,0.190536078,1.401828
2659.873,0.19063718,1.383294
2659.923,0.190824312,1.398739
2659.973,0.19110664,1.414957
2660.023,0.191475506,1.421521
2660.073,0.191942381,1.421521
2660.123,0.192482485,1.403373
2660.173,0.193157014,1.425383
2660.223,0.193816931,1.441214
2660.273,0.194667624,1.428086
2660.323,0.195303813,1.436967
2660.373,0.196403033,1.457046
2660.423,0.196937354,1.472492
2660.473,0.198438395,1.440442
2660.523,0.198703199,1.453957
2660.573,0.200458401,1.453957
2660.623,0.200935427,1.465927
2660.673,0.202645727,1.467472
2660.723,0.203537928,1.463997
2660.773,0.205176826,1.491026
2660.823,0.20655605,1.502996
2660.873,0.208284834,1.481373
2660.923,0.21006485,1.484848
2660.973,0.211985288,1.497977
2661.023,0.213942251,1.503383
2661.073,0.215966974,1.503383
2661.123,0.218031478,1.491026
2661.173,0.220260864,1.511105
2661.223,0.222525932,1.541996
2661.273,0.224821427,1.510333
2661.323,0.227128194,1.512264
2661.373,0.229436728,1.529254
2661.423,0.231911151,1.53466
2661.473,0.234223157,1.514581
2661.523,0.236272382,1.530412
2661.573,0.2382575,1.530412
2661.623,0.240202353,1.548947
2661.673,0.242006113,1.547016
2661.723,0.243608289,1.533887
2661.773,0.245117962,1.547402
2661.823,0.246510946,1.565165
2661.873,0.248081898,1.545858
2661.923,0.248907706,1.555897
2661.973,0.250566136,1.573273
2662.023,0.250314442,1.584471
2662.073,0.252390424,1.584471
2662.123,0.251311497,1.555511
2662.173,0.253505655,1.566323
2662.223,0.252143063,1.587174
2662.273,0.254294036,1.569798
2662.323,0.252716497,1.571729
2662.373,0.254584759,1.596056
2662.423,0.252887678,1.600303
2662.473,0.254508907,1.583699
2662.523,0.252841243,1.586788
2662.573,0.254019152,1.586788
2662.623,0.252660655,1.596828
2662.673,0.253214761,1.599531
2662.723,0.252264311,1.590264
2662.773,0.252052198,1.607254
2662.823,0.251408871,1.635056
2662.873,0.250972139,1.604164
2662.923,0.250412418,1.603778
2662.973,0.249900417,1.619224
2663.023,0.249430663,1.623471
2663.073,0.249012477,1.623471
2663.123,0.248617316,1.602234
2663.173,0.248300754,1.618452
2663.223,0.24804498,1.633897
2663.273,0.247881431,1.630422
2663.323,0.247777629,1.616521
2663.373,0.247768433,1.630422
2663.423,0.247822667,1.647026
2663.473,0.247976503,1.627333
2663.523,0.248195123,1.640075
2663.573,0.248503359,1.640075
2663.623,0.248887199,1.650501
2663.673,0.249356102,1.657838
2663.723,0.249863471,1.63158
2663.773,0.250406929,1.640075
2663.823,0.250995442,1.66363
2663.873,0.251634591,1.644323
2663.923,0.252253658,1.64664
2663.973,0.252838263,1.665947
2664.023,0.253412014,1.672125
2664.073,0.253991502,1.672125
2664.123,0.254485615,1.652432
2664.173,0.25499742,1.660541
2664.223,0.255408579,1.668263
2664.273,0.255852344,1.671739
2664.323,0.256070897,1.660541
2664.373,0.256410747,1.674442
2664.423,0.256347003,1.706105
2664.473,0.256633232,1.669422
2664.523,0.256306144,1.668649
2664.573,0.256475557,1.668649
2664.623,0.255972,1.681392
2664.673,0.255913545,1.687184
2664.723,0.255352693,1.667105
2664.773,0.254899876,1.68255
2664.823,0.254277232,1.696451
2664.873,0.253684071,1.69259
2664.923,0.252995634,1.679075
2664.973,0.252264175,1.691045
2665.023,0.251578729,1.707649
2665.073,0.250918036,1.707649
2665.123,0.250272378,1.684867
2665.173,0.249699571,1.69761
2665.223,0.24921314,1.712669
2665.273,0.248824319,1.7146
2665.323,0.248523341,1.682937
2665.373,0.248328699,1.692976
2665.423,0.248261058,1.70456
2665.473,0.248316348,1.700699
2665.523,0.248485998,1.698382
2665.573,0.24878662,1.698382
2665.623,0.249243595,1.713055
2665.673,0.249844143,1.724253
2665.723,0.250585906,1.705333
2665.773,0.251465446,1.703016
2665.823,0.252475156,1.71962
2665.873,0.253687774,1.720006
2665.923,0.254936673,1.706877
2665.973,0.256130573,1.722709
2666.023,0.257356301,1.749738
2666.073,0.258554521,1.749738
2666.123,0.259604446,1.714214
2666.173,0.260569423,1.716144
2666.223,0.261495286,1.731976
2666.273,0.262362492,1.734293
2666.323,0.263103576,1.713441
2666.373,0.263665434,1.729659
2666.423,0.264087759,1.743946
2666.473,0.264400597,1.73854
2666.523,0.264597819,1.723481
2666.573,0.264682532,1.723481
2666.623,0.264675578,1.733907
2666.673,0.264569749,1.75862
2666.723,0.264365792,1.730432
2666.773,0.264056212,1.741243
2666.823,0.263676549,1.752055
2666.873,0.263274949,1.76055
2666.923,0.262862921,1.728501
2666.973,0.262449318,1.737382
2667.023,0.262083243,1.750511
2667.073,0.261771849,1.750511
2667.123,0.261505701,1.742788
2667.173,0.261295048,1.74356
2667.223,0.261160809,1.759778
2667.273,0.261102688,1.767887
2667.323,0.261122509,1.742788
2667.373,0.261221346,1.751283
2667.423,0.261398106,1.759778
2667.473,0.26167669,1.760936
2667.523,0.262041392,1.749352
2667.573,0.262473489,1.749352
2667.623,0.263025746,1.768659
2667.673,0.263670904,1.786421
2667.723,0.264310471,1.749352
2667.773,0.264914043,1.752441
2667.823,0.265513903,1.766342
2667.873,0.266120314,1.774837
2667.923,0.266801099,1.7536
2667.973,0.267425803,1.767501
2668.023,0.268091396,1.778699
2668.073,0.268717594,1.778699
2668.123,0.269348354,1.768659
2668.173,0.269817015,1.756689
2668.223,0.270375512,1.765956
2668.273,0.270835544,1.789897
2668.323,0.271348683,1.764412
2668.373,0.271763931,1.776382
2668.423,0.272161035,1.788352
2668.473,0.272485411,1.788738
2668.523,0.27282846,1.755917
2668.573,0.273043896,1.755917
2668.623,0.273335394,1.768273
2668.673,0.273466092,1.779857
2668.723,0.27377334,1.774837
2668.773,0.27371603,1.775996
2668.823,0.27404822,1.7926
2668.873,0.273893953,1.800709
2668.923,0.274211939,1.774451
2668.973,0.27407033,1.779085
2669.023,0.274315612,1.791441
2669.073,0.274221634,1.791441
2669.123,0.27440333,1.791055
2669.173,0.274311075,1.772521
2669.223,0.274439792,1.790283
2669.273,0.274330357,1.807273
2669.323,0.274437716,1.780243
2669.373,0.274248335,1.780629
2669.423,0.274324724,1.794916
2669.473,0.273990077,1.803025
2669.523,0.2740473,1.784105
2669.573,0.273553588,1.784105
2669.623,0.273473181,1.795689
2669.673,0.272834039,1.804184
2669.723,0.272587245,1.799164
2669.773,0.271830888,1.784491
2669.823,0.271221066,1.791827
2669.873,0.270272297,1.817699
2669.923,0.269302201,1.791827
2669.973,0.268100974,1.803025
2670.023,0.266816794,1.813837
2670.073,0.265448252,1.813837
2670.123,0.263950286,1.81152
2670.173,0.262172224,1.786808
2670.223,0.260230968,1.796075
2670.273,0.258122758,1.808431
2670.323,0.255997992,1.801867
2670.373,0.253604476,1.799164
2670.423,0.250723598,1.812679
2670.473,0.247848472,1.827352
2670.523,0.245084532,1.79453
2670.573,0.242247722,1.79453
2670.623,0.239539815,1.801481
2670.673,0.237168603,1.812293
2670.723,0.234963911,1.813065
2670.773,0.232944736,1.796461
2670.823,0.230994618,1.813451
2670.873,0.229176954,1.820015
2670.923,0.227722477,1.807273
2670.973,0.226592012,1.802253
2671.023,0.225782055,1.815382
2671.073,0.22526974,1.815382
2671.123,0.225020958,1.824263
2671.173,0.225004388,1.806501
2671.223,0.22522153,1.818085
2671.273,0.225690713,1.827352
2671.323,0.22642775,1.81461
2671.373,0.227412136,1.804184
2671.423,0.228598245,1.813065
2671.473,0.230023426,1.819243
2671.523,0.231618837,1.813065
2671.573,0.233203015,1.813065
2671.623,0.234730779,1.822718
2671.673,0.236393371,1.832758
2671.723,0.238055876,1.834303
2671.773,0.239677401,1.806501
2671.823,0.241028996,1.818471
2671.873,0.242048531,1.822718
2671.923,0.243203042,1.823491
2671.973,0.243728197,1.819629
2672.023,0.244921823,1.826966
2672.073,0.244796007,1.826966
2672.123,0.24610557,1.838164
2672.173,0.245551737,1.813065
2672.223,0.246667786,1.820015
2672.273,0.245989848,1.831986
2672.323,0.246780524,1.836233
2672.373,0.246141676,1.814996
2672.423,0.246732246,1.837006
2672.473,0.245890874,1.837006
2672.523,0.246646346,1.821946
2672.573,0.245364729,1.821946
2672.623,0.246405763,1.818857
2672.673,0.244589462,1.82851
2672.723,0.246084616,1.850906
2672.773,0.243901966,1.823877
2672.823,0.245354921,1.835461
2672.873,0.242873452,1.842798
2672.923,0.243739494,1.834689
2672.973,0.241587828,1.813837
2673.023,0.24143775,1.828897
2673.073,0.239666902,1.828897
2673.123,0.238795535,1.834303
2673.173,0.237154913,1.83353
2673.223,0.235507718,1.840867
2673.273,0.233312549,1.844728
2673.323,0.231056569,1.849362
2673.373,0.228686406,1.820015
2673.423,0.22621358,1.835461
2673.473,0.223778126,1.833916
2673.523,0.221350105,1.837778
2673.573,0.218743801,1.837778
2673.623,0.215941359,1.835075
2673.673,0.213408798,1.845114
2673.723,0.211155326,1.84859
2673.773,0.209181782,1.8316
2673.823,0.207488749,1.835461
2673.873,0.205951125,1.848203
2673.923,0.20474534,1.850906
2673.973,0.203851549,1.835847
2674.023,0.203258359,1.85052
2674.073,0.202955665,1.85052
2674.123,0.202932128,1.848976
2674.173,0.203181678,1.840095
2674.223,0.203723149,1.831986
2674.273,0.204574868,1.840867
2674.323,0.205751107,1.862491
2674.373,0.207204272,1.839708
2674.423,0.209020178,1.848976
2674.473,0.211210041,1.857471
2674.523,0.213786188,1.848976
2674.573,0.21676452,1.848976
2674.623,0.219909997,1.830441
2674.673,0.223447833,1.844342
2674.723,0.227413381,1.852065
2674.773,0.231856737,1.848976
2674.823,0.235933362,1.849748
2674.873,0.239542966,1.857857
2674.923,0.243192504,1.866352
2674.973,0.246596725,1.835075
2675.023,0.249406903,1.845114
2675.073,0.251885276,1.845114
2675.123,0.254204848,1.851293
2675.173,0.256192987,1.855154
2675.223,0.257719126,1.843956
2675.273,0.258874735,1.858629
2675.323,0.259761001,1.855926
2675.373,0.26042649,1.850134
2675.423,0.260831076,1.848203
2675.473,0.261048376,1.857085
2675.523,0.261058594,1.869055
2675.573,0.260893912,1.869055
2675.623,0.260518329,1.852837
2675.673,0.259931392,1.86558
2675.723,0.259241325,1.860174
